訂票代碼,客戶證號,訂單狀態,乘車日期,訂票張數,起站,迄站
0059999,O197473137,預訂,2018/1/7,3,5050,7160
0060000,P188058596,預訂,2018/1/7,3,5050,7160
0060001,J209949992,預訂,2018/1/7,3,5050,7160
0060002,M213050035,預訂,2018/1/7,3,5050,7160
0060003,I299187162,預訂,2018/1/6,2,5050,1160
0060004,C272770814,預訂,2018/1/5,1,5050,4120
0060005,U257924268,預訂,2018/1/7,3,5050,7160
0060012,E184012158,預訂,2018/1/7,3,5050,7160
0060007,I137268235,預訂,2018/1/7,3,5050,7160
0060009,U265038753,預訂,2018/1/6,2,5050,1160
0060010,J257089541,預訂,2018/1/6,2,5050,1160
0060016,K196655604,預訂,2018/1/7,3,5050,7160
0060014,D260326254,預訂,2018/1/7,3,5050,7160
0060018,R107144359,預訂,2018/1/6,2,5050,1160
0060020,O114786357,預訂,2018/1/6,2,5050,1160
0060019,S177417840,預訂,2018/1/6,2,5050,1160
0060245,R231531831,預訂,2018/1/7,3,5050,7160
0060246,V188022252,預訂,2018/1/7,3,5050,7160
0060247,T231583499,預訂,2018/1/6,2,5050,1160
0060248,O220831285,預訂,2018/1/7,3,5050,7160
0060249,H116529612,預訂,2018/1/5,1,5050,4120
0060250,M296943086,預訂,2018/1/6,2,5050,1160
0060251,G251015321,預訂,2018/1/5,1,5050,4120
0060252,E212498106,預訂,2018/1/7,3,5050,7160
0060253,D214228914,預訂,2018/1/5,1,5050,4120
0060254,M260476256,預訂,2018/1/6,2,5050,1160
0060255,Z134112502,預訂,2018/1/5,1,5050,4120
0060256,E189873606,預訂,2018/1/6,2,5050,1160
0060257,P167707183,預訂,2018/1/7,3,5050,7160
0060258,L247877674,預訂,2018/1/6,2,5050,1160
0060259,Q158937496,預訂,2018/1/6,2,5050,1160
0060260,V218785380,預訂,2018/1/6,2,5050,1160
0060261,P266943669,預訂,2018/1/5,1,5050,4120
0060262,V249580262,預訂,2018/1/5,1,5050,4120
0060263,M289324937,預訂,2018/1/5,1,5050,4120
0060474,B294127218,預訂,2018/1/7,3,5050,7160
0060475,U120623034,預訂,2018/1/6,2,5050,1160
0060476,I117126576,預訂,2018/1/6,2,5050,1160
0060477,L190916939,預訂,2018/1/7,3,5050,7160
0060478,G142950584,預訂,2018/1/5,1,5050,4120
0060479,O133512804,預訂,2018/1/6,2,5050,1160
0060480,Z288803716,預訂,2018/1/5,1,5050,4120
0060481,V267541496,預訂,2018/1/5,1,5050,4120
0060482,H260023136,預訂,2018/1/7,3,5050,7160
0060483,B277917861,預訂,2018/1/7,3,5050,7160
0060484,U256351618,預訂,2018/1/7,3,5050,7160
0060485,I125278918,預訂,2018/1/6,2,5050,1160
0060486,N108109600,預訂,2018/1/5,1,5050,4120
0060487,T205257759,預訂,2018/1/5,1,5050,4120
0060488,E293920101,預訂,2018/1/6,2,5050,1160
0060489,G166507129,預訂,2018/1/6,2,5050,1160
0060490,M214210366,預訂,2018/1/6,2,5050,1160
0060491,O146228222,預訂,2018/1/5,1,5050,4120
0060492,E289385943,預訂,2018/1/6,2,5050,1160
0060811,J102533305,預訂,2018/1/6,2,5050,1160
0060812,U160749571,預訂,2018/1/6,2,5050,1160
0060813,H255210485,預訂,2018/1/7,3,5050,7160
0060814,Z100035729,預訂,2018/1/7,3,5050,7160
0060815,A126064112,預訂,2018/1/6,2,5050,1160
0060816,Z290401562,預訂,2018/1/5,1,5050,4120
0060817,D111011282,預訂,2018/1/7,3,5050,7160
0060818,L296627086,預訂,2018/1/7,3,5050,7160
0060819,E254703200,預訂,2018/1/7,3,5050,7160
0060820,D229906621,預訂,2018/1/7,3,5050,7160
0060821,A297152972,預訂,2018/1/5,1,5050,4120
0060822,C190929804,預訂,2018/1/5,1,5050,4120
0060823,M289623131,預訂,2018/1/6,2,5050,1160
0060824,H272600232,預訂,2018/1/7,3,5050,7160
0060825,M199171455,預訂,2018/1/5,1,5050,4120
0060826,V268274387,預訂,2018/1/7,3,5050,7160
0060827,K176583152,預訂,2018/1/6,2,5050,1160
0060828,O251902326,預訂,2018/1/6,2,5050,1160
0060829,N171664903,預訂,2018/1/7,3,5050,7160
0060021,P108458396,預訂,2018/1/6,2,5050,1160
0060022,L293792228,預訂,2018/1/7,3,5050,7160
0060023,B256560362,預訂,2018/1/5,1,5050,4120
0060024,J222464803,預訂,2018/1/7,3,5050,7160
0060025,M148202189,預訂,2018/1/7,3,5050,7160
0060026,Z254681617,預訂,2018/1/6,2,5050,1160
0060027,B166874764,預訂,2018/1/6,2,5050,1160
0060028,C103896001,預訂,2018/1/6,2,5050,1160
0060029,K192358686,預訂,2018/1/5,1,5050,4120
0060030,O186658606,預訂,2018/1/7,3,5050,7160
0060031,Z122010173,預訂,2018/1/5,1,5050,4120
0060032,U241363991,預訂,2018/1/7,3,5050,7160
0060033,U264548563,預訂,2018/1/5,1,5050,4120
0060034,K155721723,預訂,2018/1/5,1,5050,4120
0060035,E281578017,預訂,2018/1/5,1,5050,4120
0060036,Z171439955,預訂,2018/1/6,2,5050,1160
0060037,E259748647,預訂,2018/1/6,2,5050,1160
0060038,M263825153,預訂,2018/1/6,2,5050,1160
0060039,R151176290,預訂,2018/1/5,1,5050,4120
0060264,U126819418,預訂,2018/1/6,2,5050,1160
0060265,T295066004,預訂,2018/1/6,2,5050,1160
0060266,N219777161,預訂,2018/1/5,1,5050,4120
0060267,S266907120,預訂,2018/1/6,2,5050,1160
0060268,S136408283,預訂,2018/1/6,2,5050,1160
0060269,O135652892,預訂,2018/1/5,1,5050,4120
0060270,U157154764,預訂,2018/1/7,3,5050,7160
0060271,E249538415,預訂,2018/1/6,2,5050,1160
0060272,O152628354,預訂,2018/1/6,2,5050,1160
0060273,U263486064,預訂,2018/1/6,2,5050,1160
0060274,J235510896,預訂,2018/1/7,3,5050,7160
0060275,Q105142650,預訂,2018/1/6,2,5050,1160
0060276,Q189707357,預訂,2018/1/7,3,5050,7160
0060277,C122914444,預訂,2018/1/7,3,5050,7160
0060278,C207813519,預訂,2018/1/6,2,5050,1160
0060279,L127116338,預訂,2018/1/6,2,5050,1160
0060280,U259984397,預訂,2018/1/6,2,5050,1160
0060281,L211287588,預訂,2018/1/5,1,5050,4120
0060282,R263253848,預訂,2018/1/5,1,5050,4120
0060493,U265609289,預訂,2018/1/5,1,5050,4120
0060494,M274874180,預訂,2018/1/6,2,5050,1160
0060495,C179451543,預訂,2018/1/5,1,5050,4120
0060496,N158587896,預訂,2018/1/6,2,5050,1160
0060497,C235991680,預訂,2018/1/6,2,5050,1160
0060498,O134185570,預訂,2018/1/6,2,5050,1160
0060499,T142064949,預訂,2018/1/5,1,5050,4120
0060500,V146342795,預訂,2018/1/5,1,5050,4120
0060501,T119643761,預訂,2018/1/6,2,5050,1160
0060502,V144673537,預訂,2018/1/5,1,5050,4120
0060503,O103512305,預訂,2018/1/6,2,5050,1160
0060504,D148538856,預訂,2018/1/7,3,5050,7160
0060505,J232051872,預訂,2018/1/5,1,5050,4120
0060506,K247239290,預訂,2018/1/5,1,5050,4120
0060507,U288656660,預訂,2018/1/5,1,5050,4120
0060508,J122384586,預訂,2018/1/5,1,5050,4120
0060509,K279796500,預訂,2018/1/7,3,5050,7160
0060510,F255950311,預訂,2018/1/5,1,5050,4120
0060511,F119234583,預訂,2018/1/6,2,5050,1160
0060830,U258012132,預訂,2018/1/5,1,5050,4120
0060831,C227537118,預訂,2018/1/5,1,5050,4120
0060832,B292200607,預訂,2018/1/6,2,5050,1160
0060833,T138906096,預訂,2018/1/7,3,5050,7160
0060834,M294791075,預訂,2018/1/7,3,5050,7160
0060835,M212885945,預訂,2018/1/7,3,5050,7160
0060836,K171901678,預訂,2018/1/7,3,5050,7160
0060837,B124329522,預訂,2018/1/6,2,5050,1160
0060838,T166688085,預訂,2018/1/6,2,5050,1160
0060839,P178284173,預訂,2018/1/5,1,5050,4120
0060840,K116545430,預訂,2018/1/6,2,5050,1160
0060841,O277432089,預訂,2018/1/7,3,5050,7160
0060842,P178415105,預訂,2018/1/7,3,5050,7160
0060843,A150622584,預訂,2018/1/7,3,5050,7160
0060844,S128513177,預訂,2018/1/7,3,5050,7160
0060845,E152994970,預訂,2018/1/5,1,5050,4120
0060846,H266280082,預訂,2018/1/7,3,5050,7160
0060847,V156204097,預訂,2018/1/6,2,5050,1160
0060848,D258143683,預訂,2018/1/5,1,5050,4120
0060040,Q127593642,預訂,2018/1/6,2,5050,1160
0060041,I128463811,預訂,2018/1/7,3,5050,7160
0060042,N115590175,預訂,2018/1/7,3,5050,7160
0060043,L245360943,預訂,2018/1/5,1,5050,4120
0060044,N273345716,預訂,2018/1/6,2,5050,1160
0060045,Q198229679,預訂,2018/1/5,1,5050,4120
0060046,L111817511,預訂,2018/1/7,3,5050,7160
0060047,J230787646,預訂,2018/1/7,3,5050,7160
0060048,H160701197,預訂,2018/1/5,1,5050,4120
0060049,I182461053,預訂,2018/1/5,1,5050,4120
0060050,D240397364,預訂,2018/1/6,2,5050,1160
0060051,N293018327,預訂,2018/1/5,1,5050,4120
0060052,M248138499,預訂,2018/1/5,1,5050,4120
0060053,A289739107,預訂,2018/1/7,3,5050,7160
0060054,I127066327,預訂,2018/1/5,1,5050,4120
0060055,G158733660,預訂,2018/1/6,2,5050,1160
0060056,B158513841,預訂,2018/1/5,1,5050,4120
0060057,H123107699,預訂,2018/1/7,3,5050,7160
0060058,F218082452,預訂,2018/1/5,1,5050,4120
0060283,G258806419,預訂,2018/1/5,1,5050,4120
0060284,E124569038,預訂,2018/1/7,3,5050,7160
0060285,T135982067,預訂,2018/1/6,2,5050,1160
0060286,E206028250,預訂,2018/1/7,3,5050,7160
0060287,S153743941,預訂,2018/1/6,2,5050,1160
0060288,P297035816,預訂,2018/1/5,1,5050,4120
0060289,O239003379,預訂,2018/1/6,2,5050,1160
0060290,K181812875,預訂,2018/1/6,2,5050,1160
0060291,I137566067,預訂,2018/1/5,1,5050,4120
0060292,L137990257,預訂,2018/1/5,1,5050,4120
0060293,B299661279,預訂,2018/1/6,2,5050,1160
0060294,N132164455,預訂,2018/1/7,3,5050,7160
0060295,V115180318,預訂,2018/1/6,2,5050,1160
0060296,R109542737,預訂,2018/1/5,1,5050,4120
0060297,N119773232,預訂,2018/1/7,3,5050,7160
0060298,B169858155,預訂,2018/1/6,2,5050,1160
0060299,C191851145,預訂,2018/1/6,2,5050,1160
0060300,E286963847,預訂,2018/1/7,3,5050,7160
0060301,B275401486,預訂,2018/1/7,3,5050,7160
0060512,P119992541,預訂,2018/1/5,1,5050,4120
0060513,C206828749,預訂,2018/1/6,2,5050,1160
0060514,G173081710,預訂,2018/1/5,1,5050,4120
0060515,G293836982,預訂,2018/1/7,3,5050,7160
0060516,Q123141811,預訂,2018/1/7,3,5050,7160
0060517,F265747175,預訂,2018/1/5,1,5050,4120
0060518,B196799541,預訂,2018/1/7,3,5050,7160
0060519,T176722432,預訂,2018/1/7,3,5050,7160
0060520,T210111162,預訂,2018/1/7,3,5050,7160
0060521,N162999902,預訂,2018/1/6,2,5050,1160
0060522,R170743006,預訂,2018/1/5,1,5050,4120
0060523,D229967384,預訂,2018/1/6,2,5050,1160
0060524,F291068592,預訂,2018/1/7,3,5050,7160
0060525,F145854953,預訂,2018/1/6,2,5050,1160
0060526,S290546015,預訂,2018/1/6,2,5050,1160
0060527,L247533711,預訂,2018/1/6,2,5050,1160
0060528,R250551693,預訂,2018/1/5,1,5050,4120
0060529,U282847756,預訂,2018/1/7,3,5050,7160
0060530,Q201699856,預訂,2018/1/6,2,5050,1160
0060849,F109898093,預訂,2018/1/7,3,5050,7160
0060850,Z166369839,預訂,2018/1/5,1,5050,4120
0060851,S199511132,預訂,2018/1/6,2,5050,1160
0060852,D209059390,預訂,2018/1/6,2,5050,1160
0060853,S181587640,預訂,2018/1/7,3,5050,7160
0060854,B196553670,預訂,2018/1/7,3,5050,7160
0060855,L138813393,預訂,2018/1/7,3,5050,7160
0060856,L275971105,預訂,2018/1/5,1,5050,4120
0060857,Z294727781,預訂,2018/1/7,3,5050,7160
0060858,B116078767,預訂,2018/1/6,2,5050,1160
0060859,C170687350,預訂,2018/1/7,3,5050,7160
0060860,Q109687972,預訂,2018/1/7,3,5050,7160
0060861,Z229585924,預訂,2018/1/5,1,5050,4120
0060862,H224198507,預訂,2018/1/5,1,5050,4120
0060863,E124656205,預訂,2018/1/5,1,5050,4120
0060864,B184668004,預訂,2018/1/6,2,5050,1160
0060865,H249297510,預訂,2018/1/7,3,5050,7160
0060866,V155164389,預訂,2018/1/5,1,5050,4120
0060867,F101034051,預訂,2018/1/5,1,5050,4120
0060059,L265855372,預訂,2018/1/5,1,5050,4120
0060060,E162711125,預訂,2018/1/5,1,5050,4120
0060061,V189561463,預訂,2018/1/5,1,5050,4120
0060062,O211901372,預訂,2018/1/7,3,5050,7160
0060063,A144244010,預訂,2018/1/6,2,5050,1160
0060064,Q202869861,預訂,2018/1/7,3,5050,7160
0060065,Z221718092,預訂,2018/1/5,1,5050,4120
0060066,Z224611821,預訂,2018/1/6,2,5050,1160
0060067,D201937351,預訂,2018/1/7,3,5050,7160
0060068,D199178779,預訂,2018/1/7,3,5050,7160
0060069,E114605803,預訂,2018/1/6,2,5050,1160
0060070,U150354168,預訂,2018/1/6,2,5050,1160
0060071,S225207521,預訂,2018/1/7,3,5050,7160
0060072,G240529921,預訂,2018/1/6,2,5050,1160
0060073,F251783869,預訂,2018/1/6,2,5050,1160
0060074,G129848125,預訂,2018/1/6,2,5050,1160
0060075,D202787971,預訂,2018/1/7,3,5050,7160
0060076,D232978113,預訂,2018/1/7,3,5050,7160
0060077,K298934039,預訂,2018/1/7,3,5050,7160
0060302,T122558968,預訂,2018/1/7,3,5050,7160
0060303,V248969269,預訂,2018/1/5,1,5050,4120
0060304,B287820188,預訂,2018/1/5,1,5050,4120
0060305,D169378421,預訂,2018/1/7,3,5050,7160
0060306,Z110655215,預訂,2018/1/6,2,5050,1160
0060307,E218104514,預訂,2018/1/6,2,5050,1160
0060308,D258910693,預訂,2018/1/6,2,5050,1160
0060309,C188041082,預訂,2018/1/6,2,5050,1160
0060310,G238559633,預訂,2018/1/6,2,5050,1160
0060311,A141749214,預訂,2018/1/7,3,5050,7160
0060312,C271667247,預訂,2018/1/5,1,5050,4120
0060313,T103118935,預訂,2018/1/6,2,5050,1160
0060314,U103414522,預訂,2018/1/7,3,5050,7160
0060315,G225638330,預訂,2018/1/7,3,5050,7160
0060316,H245716970,預訂,2018/1/5,1,5050,4120
0060317,Q198764459,預訂,2018/1/6,2,5050,1160
0060318,L249518463,預訂,2018/1/5,1,5050,4120
0060319,Z153986915,預訂,2018/1/5,1,5050,4120
0060320,E173500807,預訂,2018/1/5,1,5050,4120
0060868,H181432599,預訂,2018/1/6,2,5050,1160
0060869,S250397823,預訂,2018/1/5,1,5050,4120
0060870,E263735050,預訂,2018/1/7,3,5050,7160
0060871,U235355527,預訂,2018/1/5,1,5050,4120
0060872,H199791829,預訂,2018/1/6,2,5050,1160
0060873,N180457210,預訂,2018/1/7,3,5050,7160
0060874,Q250994982,預訂,2018/1/7,3,5050,7160
0060875,G209148019,預訂,2018/1/5,1,5050,4120
0060876,I148197989,預訂,2018/1/7,3,5050,7160
0060877,M294563704,預訂,2018/1/6,2,5050,1160
0060878,K194059631,預訂,2018/1/7,3,5050,7160
0060879,H201770903,預訂,2018/1/5,1,5050,4120
0060880,R119656122,預訂,2018/1/7,3,5050,7160
0060881,A278560294,預訂,2018/1/6,2,5050,1160
0060882,L219476685,預訂,2018/1/5,1,5050,4120
0060883,G123882785,預訂,2018/1/7,3,5050,7160
0060884,G182887775,預訂,2018/1/6,2,5050,1160
0060885,T120223337,預訂,2018/1/6,2,5050,1160
0060886,G237336529,預訂,2018/1/6,2,5050,1160
0060078,Q195963389,預訂,2018/1/6,2,5050,1160
0060079,C231768130,預訂,2018/1/6,2,5050,1160
0060080,B279520348,預訂,2018/1/7,3,5050,7160
0060081,E274789591,預訂,2018/1/6,2,5050,1160
0060082,Z153652030,預訂,2018/1/6,2,5050,1160
0060083,N131265588,預訂,2018/1/7,3,5050,7160
0060084,F169258444,預訂,2018/1/7,3,5050,7160
0060085,E183991767,預訂,2018/1/6,2,5050,1160
0060086,G233349673,預訂,2018/1/7,3,5050,7160
0060087,B155365950,預訂,2018/1/7,3,5050,7160
0060088,H213445657,預訂,2018/1/6,2,5050,1160
0060089,N201704029,預訂,2018/1/5,1,5050,4120
0060090,V251760341,預訂,2018/1/5,1,5050,4120
0060091,Q192167143,預訂,2018/1/5,1,5050,4120
0060092,G184123292,預訂,2018/1/6,2,5050,1160
0060093,S265925053,預訂,2018/1/7,3,5050,7160
0060094,E163883219,預訂,2018/1/7,3,5050,7160
0060095,M203536564,預訂,2018/1/5,1,5050,4120
0060096,H166489369,預訂,2018/1/7,3,5050,7160
0060321,D184904034,預訂,2018/1/7,3,5050,7160
0060322,V256124523,預訂,2018/1/5,1,5050,4120
0060323,G209235366,預訂,2018/1/6,2,5050,1160
0060324,H202949206,預訂,2018/1/6,2,5050,1160
0060325,B192158071,預訂,2018/1/5,1,5050,4120
0060326,C150467316,預訂,2018/1/7,3,5050,7160
0060327,V104579523,預訂,2018/1/5,1,5050,4120
0060328,J218705060,預訂,2018/1/7,3,5050,7160
0060329,C186914608,預訂,2018/1/6,2,5050,1160
0060330,D267074600,預訂,2018/1/6,2,5050,1160
0060331,A169554642,預訂,2018/1/7,3,5050,7160
0060332,D199811966,預訂,2018/1/7,3,5050,7160
0060333,A107454178,預訂,2018/1/6,2,5050,1160
0060334,Z259705318,預訂,2018/1/5,1,5050,4120
0060335,U218184355,預訂,2018/1/6,2,5050,1160
0060336,R253113239,預訂,2018/1/6,2,5050,1160
0060337,E292889816,預訂,2018/1/6,2,5050,1160
0060338,M170214864,預訂,2018/1/7,3,5050,7160
0060339,R120946575,預訂,2018/1/7,3,5050,7160
0060887,V208500606,預訂,2018/1/5,1,5050,4120
0060888,V277982070,預訂,2018/1/5,1,5050,4120
0060889,U139098343,預訂,2018/1/7,3,5050,7160
0060890,J259321195,預訂,2018/1/6,2,5050,1160
0060891,G249495640,預訂,2018/1/7,3,5050,7160
0060892,V257932163,預訂,2018/1/6,2,5050,1160
0060893,B170933294,預訂,2018/1/5,1,5050,4120
0060894,A278046100,預訂,2018/1/5,1,5050,4120
0060895,F126667270,預訂,2018/1/7,3,5050,7160
0060896,O268914961,預訂,2018/1/5,1,5050,4120
0060897,B108803596,預訂,2018/1/6,2,5050,1160
0060898,P186581305,預訂,2018/1/5,1,5050,4120
0060899,C233901722,預訂,2018/1/7,3,5050,7160
0060900,S154199152,預訂,2018/1/7,3,5050,7160
0060901,S299812485,預訂,2018/1/6,2,5050,1160
0060902,L127303331,預訂,2018/1/7,3,5050,7160
0060903,T173791006,預訂,2018/1/5,1,5050,4120
0060904,L288034255,預訂,2018/1/6,2,5050,1160
0060905,Q298404567,預訂,2018/1/7,3,5050,7160
0060097,J283330831,預訂,2018/1/5,1,5050,4120
0060098,S174581012,預訂,2018/1/5,1,5050,4120
0060099,O135050049,預訂,2018/1/5,1,5050,4120
0060100,V119502409,預訂,2018/1/5,1,5050,4120
0060101,G243640865,預訂,2018/1/6,2,5050,1160
0060102,H103856753,預訂,2018/1/6,2,5050,1160
0060103,V177056957,預訂,2018/1/6,2,5050,1160
0060104,V212671323,預訂,2018/1/7,3,5050,7160
0060105,J167845139,預訂,2018/1/7,3,5050,7160
0060106,U243703877,預訂,2018/1/7,3,5050,7160
0060107,Q163049976,預訂,2018/1/7,3,5050,7160
0060108,G246664189,預訂,2018/1/7,3,5050,7160
0060109,G255935842,預訂,2018/1/7,3,5050,7160
0060110,E147680227,預訂,2018/1/7,3,5050,7160
0060111,C163836512,預訂,2018/1/7,3,5050,7160
0060112,B213945325,預訂,2018/1/7,3,5050,7160
0060113,I149610472,預訂,2018/1/6,2,5050,1160
0060114,P202522237,預訂,2018/1/7,3,5050,7160
0060115,E290415041,預訂,2018/1/7,3,5050,7160
0060340,Q298787301,預訂,2018/1/7,3,5050,7160
0060341,C205180615,預訂,2018/1/6,2,5050,1160
0060342,P180619588,預訂,2018/1/7,3,5050,7160
0060343,P178954161,預訂,2018/1/7,3,5050,7160
0060344,U182606646,預訂,2018/1/5,1,5050,4120
0060345,K248836097,預訂,2018/1/6,2,5050,1160
0060346,A178581522,預訂,2018/1/7,3,5050,7160
0060347,N221608500,預訂,2018/1/6,2,5050,1160
0060348,T242789827,預訂,2018/1/7,3,5050,7160
0060349,V217088042,預訂,2018/1/6,2,5050,1160
0060350,G168138453,預訂,2018/1/7,3,5050,7160
0060351,S208021018,預訂,2018/1/5,1,5050,4120
0060352,G185180326,預訂,2018/1/7,3,5050,7160
0060353,H176710728,預訂,2018/1/6,2,5050,1160
0060354,P179029176,預訂,2018/1/6,2,5050,1160
0060355,F144173600,預訂,2018/1/7,3,5050,7160
0060356,J242759858,預訂,2018/1/5,1,5050,4120
0060357,I212978821,預訂,2018/1/7,3,5050,7160
0060358,U259342120,預訂,2018/1/5,1,5050,4120
0060532,Z197859000,預訂,2018/1/5,1,5050,4120
0060531,R258376487,預訂,2018/1/5,1,5050,4120
0060533,C284796640,預訂,2018/1/7,3,5050,7160
0060534,H193492050,預訂,2018/1/5,1,5050,4120
0060535,D146260855,預訂,2018/1/5,1,5050,4120
0060536,T139203772,預訂,2018/1/7,3,5050,7160
0060537,C158724738,預訂,2018/1/7,3,5050,7160
0060538,U110121078,預訂,2018/1/6,2,5050,1160
0060539,N174263373,預訂,2018/1/7,3,5050,7160
0060540,M163352162,預訂,2018/1/6,2,5050,1160
0060541,Q182128287,預訂,2018/1/6,2,5050,1160
0060542,M180125605,預訂,2018/1/6,2,5050,1160
0060543,L250481397,預訂,2018/1/5,1,5050,4120
0060544,B277035471,預訂,2018/1/5,1,5050,4120
0060545,K275151121,預訂,2018/1/5,1,5050,4120
0060906,C129004889,預訂,2018/1/5,1,5050,4120
0060907,B208822691,預訂,2018/1/7,3,5050,7160
0060908,H103638639,預訂,2018/1/5,1,5050,4120
0060909,B148227392,預訂,2018/1/5,1,5050,4120
0060910,K224296877,預訂,2018/1/7,3,5050,7160
0060911,B171377950,預訂,2018/1/7,3,5050,7160
0060912,P286044434,預訂,2018/1/5,1,5050,4120
0060913,T183226025,預訂,2018/1/7,3,5050,7160
0060914,V260532373,預訂,2018/1/7,3,5050,7160
0060915,N175484027,預訂,2018/1/7,3,5050,7160
0060916,O216867900,預訂,2018/1/6,2,5050,1160
0060917,B166088053,預訂,2018/1/5,1,5050,4120
0060918,N193245582,預訂,2018/1/7,3,5050,7160
0060919,H170709525,預訂,2018/1/6,2,5050,1160
0060920,R105506173,預訂,2018/1/7,3,5050,7160
0060921,S218918797,預訂,2018/1/6,2,5050,1160
0060922,M123271571,預訂,2018/1/7,3,5050,7160
0060923,K229394681,預訂,2018/1/6,2,5050,1160
0060924,E196733948,預訂,2018/1/6,2,5050,1160
0060359,L162806875,預訂,2018/1/7,3,5050,7160
0060360,M262467157,預訂,2018/1/5,1,5050,4120
0060361,I203175518,預訂,2018/1/7,3,5050,7160
0060362,R168567916,預訂,2018/1/5,1,5050,4120
0060363,C149307747,預訂,2018/1/7,3,5050,7160
0060364,P280298009,預訂,2018/1/5,1,5050,4120
0060365,H193332684,預訂,2018/1/6,2,5050,1160
0060366,M167569805,預訂,2018/1/7,3,5050,7160
0060367,M186075579,預訂,2018/1/5,1,5050,4120
0060368,K138125834,預訂,2018/1/6,2,5050,1160
0060369,I131472548,預訂,2018/1/7,3,5050,7160
0060370,V123304886,預訂,2018/1/7,3,5050,7160
0060371,O261388785,預訂,2018/1/7,3,5050,7160
0060372,T196932809,預訂,2018/1/7,3,5050,7160
0060373,A229807791,預訂,2018/1/5,1,5050,4120
0060374,T102410609,預訂,2018/1/5,1,5050,4120
0060375,S293540453,預訂,2018/1/5,1,5050,4120
0060376,E277446717,預訂,2018/1/7,3,5050,7160
0060377,L102213452,預訂,2018/1/5,1,5050,4120
0060546,C163345338,預訂,2018/1/5,1,5050,4120
0060547,P172270255,預訂,2018/1/5,1,5050,4120
0060548,U208879918,預訂,2018/1/6,2,5050,1160
0060549,Z112364600,預訂,2018/1/7,3,5050,7160
0060550,E136035298,預訂,2018/1/6,2,5050,1160
0060551,D102447765,預訂,2018/1/7,3,5050,7160
0060552,D161262668,預訂,2018/1/7,3,5050,7160
0060553,K128067843,預訂,2018/1/5,1,5050,4120
0060554,H240825616,預訂,2018/1/7,3,5050,7160
0060555,D202768378,預訂,2018/1/6,2,5050,1160
0060556,Q130554417,預訂,2018/1/7,3,5050,7160
0060557,C261317589,預訂,2018/1/5,1,5050,4120
0060558,Z277419388,預訂,2018/1/6,2,5050,1160
0060559,Q111252283,預訂,2018/1/5,1,5050,4120
0060560,N272040249,預訂,2018/1/5,1,5050,4120
0060561,D171062303,預訂,2018/1/6,2,5050,1160
0060562,H129941551,預訂,2018/1/5,1,5050,4120
0060563,O242067770,預訂,2018/1/7,3,5050,7160
0060564,B230443099,預訂,2018/1/5,1,5050,4120
0060925,G170539746,預訂,2018/1/5,1,5050,4120
0060926,F146533453,預訂,2018/1/5,1,5050,4120
0060927,G187110608,預訂,2018/1/6,2,5050,1160
0060928,R171030017,預訂,2018/1/6,2,5050,1160
0060929,J207795227,預訂,2018/1/5,1,5050,4120
0060930,H129466731,預訂,2018/1/7,3,5050,7160
0060931,B298216485,預訂,2018/1/5,1,5050,4120
0060932,B162578270,預訂,2018/1/7,3,5050,7160
0060933,R226910704,預訂,2018/1/7,3,5050,7160
0060934,I222194677,預訂,2018/1/7,3,5050,7160
0060935,E249250336,預訂,2018/1/7,3,5050,7160
0060936,F120025376,預訂,2018/1/7,3,5050,7160
