訂票代碼,客戶證號,訂單狀態,乘車日期,訂票張數,起站,迄站
0091275,J117097870,網路付款未取票,2018/04/08,2,5050,1160
0091276,C213483689,網路付款未取票,2018/04/07,1,1020,7190
0091277,U218595787,網路付款未取票,2018/04/07,1,1040,1000
0091278,N264615009,網路付款未取票,2018/04/08,2,5050,4220
0091279,P224260183,網路付款未取票,2018/04/09,3,5050,7160
0091280,T271524974,網路付款未取票,2018/04/07,1,1020,7190
0091281,G109940404,網路付款未取票,2018/04/09,3,1040,6000
0091282,A109246209,網路付款未取票,2018/04/07,1,5050,4440
0091283,L133169050,網路付款未取票,2018/04/09,3,5050,7160
0091284,L223515195,網路付款未取票,2018/04/09,3,1020,6050
0091285,R117865427,網路付款未取票,2018/04/07,1,1040,1000
0091286,F241098264,網路付款未取票,2018/04/09,3,5050,3390
0091287,S250499742,網路付款未取票,2018/04/07,1,5050,4120
0091343,E178640100,網路付款未取票,2018/04/09,3,5050,7160
0091344,J234947531,網路付款未取票,2018/04/08,2,1020,6220
0091345,N178459348,網路付款未取票,2018/04/09,3,1040,6000
0091346,C198243838,網路付款未取票,2018/04/09,3,5050,3390
0091347,E139169308,網路付款未取票,2018/04/07,1,5050,4120
0091348,B165641743,網路付款未取票,2018/04/08,2,1020,6220
0091349,L265606459,網路付款未取票,2018/04/07,1,1040,1000
0091350,O223796283,網路付款未取票,2018/04/09,3,5050,3390
0091351,L195544095,網路付款未取票,2018/04/09,3,5050,7160
0091352,K164079483,網路付款未取票,2018/04/08,2,1020,6220
0091353,E140839339,網路付款未取票,2018/04/07,1,1040,1000
0091354,P102964788,網路付款未取票,2018/04/07,1,5050,4440
0091355,R258975855,網路付款未取票,2018/04/09,3,5050,7160
0091356,N101683532,網路付款未取票,2018/04/09,3,1020,6050
0091357,V118748296,網路付款未取票,2018/04/07,1,1040,1000
0091358,O299718060,網路付款未取票,2018/04/07,1,5050,4440
0091359,S107930310,網路付款未取票,2018/04/08,2,5050,1160
0091360,Q266557306,網路付款未取票,2018/04/09,3,1020,6050
0091000,Z197986299,網路付款未取票,2018/04/07,1,1020,7190
0091001,O265957651,網路付款未取票,2018/04/08,2,1040,6110
0091002,A132831183,網路付款未取票,2018/04/08,2,5050,4220
0091003,P238859812,網路付款未取票,2018/04/08,2,5050,1160
0091004,B164554447,網路付款未取票,2018/04/07,1,1020,7190
0091005,P176452191,網路付款未取票,2018/04/09,3,1040,6000
0091006,Z125331204,網路付款未取票,2018/04/08,2,5050,4220
0091007,L126298224,網路付款未取票,2018/04/09,3,5050,7160
0091008,Q205776845,網路付款未取票,2018/04/09,3,1020,6050
0091009,A157060439,網路付款未取票,2018/04/08,2,1040,6110
0091010,Z288772832,網路付款未取票,2018/04/08,2,5050,4220
0091011,M176307993,網路付款未取票,2018/04/09,3,5050,7160
0091012,V122652301,網路付款未取票,2018/04/07,1,1020,7190
0091013,U202808782,網路付款未取票,2018/04/08,2,1040,6110
0091014,O225686691,網路付款未取票,2018/04/09,3,5050,3390
0091015,U277365550,網路付款未取票,2018/04/08,2,5050,1160
0091016,J287201528,網路付款未取票,2018/04/09,3,1020,6050
0091017,H149784516,網路付款未取票,2018/04/07,1,1040,1000
0091288,D155309730,網路付款未取票,2018/04/08,2,1020,6220
0091289,O233699915,網路付款未取票,2018/04/09,3,1040,6000
0091290,G296512569,網路付款未取票,2018/04/08,2,5050,4220
0091291,O137527356,網路付款未取票,2018/04/09,3,5050,7160
0091292,L104265561,網路付款未取票,2018/04/09,3,1020,6050
0091293,K267559944,網路付款未取票,2018/04/07,1,1040,1000
0091294,T202767614,網路付款未取票,2018/04/08,2,5050,4220
0091295,O294315434,網路付款未取票,2018/04/08,2,5050,1160
0091296,M244122717,網路付款未取票,2018/04/09,3,1020,6050
0091297,A282469068,網路付款未取票,2018/04/09,3,1040,6000
0091298,L154818101,網路付款未取票,2018/04/07,1,5050,4440
0091299,R218472160,網路付款未取票,2018/04/09,3,5050,7160
0091300,H203192916,網路付款未取票,2018/04/08,2,1020,6220
0091301,L168697843,網路付款未取票,2018/04/08,2,1040,6110
0091302,R202190308,網路付款未取票,2018/04/07,1,5050,4440
0091303,V132007201,網路付款未取票,2018/04/09,3,5050,7160
0091304,T128714782,網路付款未取票,2018/04/08,2,1020,6220
0091305,F253552577,網路付款未取票,2018/04/08,2,1040,6110
0090591,M153615205,網路付款未取票,2018/04/07,1,5050,4120
0090592,O139321085,網路付款未取票,2018/04/09,3,1020,6050
0090593,S285905753,網路付款未取票,2018/04/08,2,1040,6110
0090594,I233013012,網路付款未取票,2018/04/08,2,5050,4220
0090595,K108998436,網路付款未取票,2018/04/08,2,5050,1160
0090596,T164613544,網路付款未取票,2018/04/07,1,1020,7190
0090597,I186804732,網路付款未取票,2018/04/08,2,1040,6110
0090598,M147153605,網路付款未取票,2018/04/07,1,5050,4440
0090599,F196682634,網路付款未取票,2018/04/07,1,5050,4120
0090600,M184325174,網路付款未取票,2018/04/09,3,1020,6050
0090601,U120027345,網路付款未取票,2018/04/09,3,1040,6000
0090672,G273422393,網路付款未取票,2018/04/08,2,1020,6220
0090673,U281615830,網路付款未取票,2018/04/08,2,1040,6110
0090674,L200975924,網路付款未取票,2018/04/08,2,5050,4220
0090675,A287368833,網路付款未取票,2018/04/07,1,5050,4120
0090676,G252816082,網路付款未取票,2018/04/08,2,1020,6220
0090446,D205322972,網路付款未取票,2018/04/08,2,5050,4220
0090447,U223938436,網路付款未取票,2018/04/07,1,5050,4120
0090448,L263054902,網路付款未取票,2018/04/09,3,1020,6050
0090449,U265066088,網路付款未取票,2018/04/09,3,1040,6000
0090450,M126805935,網路付款未取票,2018/04/09,3,5050,3390
0090451,C102234669,網路付款未取票,2018/04/08,2,5050,1160
0090452,G297592141,網路付款未取票,2018/04/08,2,1020,6220
0090453,G113873863,網路付款未取票,2018/04/08,2,1040,6110
0090602,T199500612,網路付款未取票,2018/04/08,2,5050,4220
0090677,L137247617,網路付款未取票,2018/04/08,2,1040,6110
0090678,R188941972,網路付款未取票,2018/04/09,3,5050,3390
0090679,J101417795,網路付款未取票,2018/04/09,3,5050,7160
0090680,S292154748,網路付款未取票,2018/04/07,1,1020,7190
0090681,S283279161,網路付款未取票,2018/04/09,3,1040,6000
0090682,B271718088,網路付款未取票,2018/04/07,1,5050,4440
0090683,T209005242,網路付款未取票,2018/04/09,3,5050,7160
0090684,G151103299,網路付款未取票,2018/04/07,1,1020,7190
0090685,L155286827,網路付款未取票,2018/04/08,2,1040,6110
0090686,M256197475,網路付款未取票,2018/04/08,2,5050,4220
0090687,U185694424,網路付款未取票,2018/04/08,2,5050,1160
0090688,J251317779,網路付款未取票,2018/04/08,2,1020,6220
0090454,N119565132,網路付款未取票,2018/04/09,3,5050,3390
0090455,K113553476,網路付款未取票,2018/04/09,3,5050,7160
0090456,R287953167,網路付款未取票,2018/04/09,3,1020,6050
0090457,U293824876,網路付款未取票,2018/04/09,3,1040,6000
0090458,N197947130,網路付款未取票,2018/04/08,2,5050,4220
0090459,J175261549,網路付款未取票,2018/04/07,1,5050,4120
0090689,E212596714,網路付款未取票,2018/04/07,1,1040,1000
0090690,P287483748,網路付款未取票,2018/04/07,1,5050,4440
0090691,F289332550,網路付款未取票,2018/04/07,1,5050,4120
0090692,Z235424610,網路付款未取票,2018/04/08,2,1020,6220
0090693,M197525320,網路付款未取票,2018/04/07,1,1040,1000
0090694,R175396829,網路付款未取票,2018/04/08,2,5050,4220
0090695,E246789385,網路付款未取票,2018/04/09,3,5050,7160
0090696,D166511700,網路付款未取票,2018/04/07,1,1020,7190
0090697,C172473210,網路付款未取票,2018/04/08,2,1040,6110
0090698,T241897080,網路付款未取票,2018/04/08,2,5050,4220
0090699,K223251990,網路付款未取票,2018/04/09,3,5050,7160
0090700,V126718220,網路付款未取票,2018/04/07,1,1020,7190
0090701,I195202031,網路付款未取票,2018/04/09,3,1040,6000
0090625,U181211456,網路付款未取票,2018/04/08,2,1040,6110
0090626,I102438390,網路付款未取票,2018/04/08,2,5050,4220
0090627,I139054748,網路付款未取票,2018/04/08,2,5050,1160
0090628,S203910065,網路付款未取票,2018/04/09,3,1020,6050
0090629,P281246287,網路付款未取票,2018/04/09,3,1040,6000
0090461,D175940004,網路付款未取票,2018/04/09,3,1040,6000
0090460,J212967931,網路付款未取票,2018/04/07,1,1020,7190
0090462,N201008442,網路付款未取票,2018/04/07,1,5050,4440
0090463,U207469230,網路付款未取票,2018/04/09,3,5050,7160
0090464,J126303827,網路付款未取票,2018/04/09,3,1020,6050
0090465,S247198834,網路付款未取票,2018/04/07,1,1040,1000
0090466,H263732785,網路付款未取票,2018/04/08,2,5050,4220
0090467,N100522129,網路付款未取票,2018/04/07,1,5050,4120
0090468,C269669919,網路付款未取票,2018/04/08,2,1020,6220
0090469,J254329404,網路付款未取票,2018/04/09,3,1040,6000
0090470,Q141958912,網路付款未取票,2018/04/09,3,5050,3390
0090471,I170351088,網路付款未取票,2018/04/08,2,5050,1160
0090472,P214923593,網路付款未取票,2018/04/07,1,1020,7190
0090473,V199454788,網路付款未取票,2018/04/09,3,1040,6000
0090474,L162669998,網路付款未取票,2018/04/07,1,5050,4440
0090475,N147199353,網路付款未取票,2018/04/08,2,5050,1160
0090630,L251480134,網路付款未取票,2018/04/08,2,5050,4220
0090631,B176835635,網路付款未取票,2018/04/07,1,5050,4120
0090632,A272997224,網路付款未取票,2018/04/07,1,1020,7190
0090633,C197495301,網路付款未取票,2018/04/08,2,1040,6110
0090634,Z198289511,網路付款未取票,2018/04/08,2,5050,4220
0090635,C149623095,網路付款未取票,2018/04/08,2,5050,1160
0090636,T199856646,網路付款未取票,2018/04/07,1,1020,7190
0090637,D191428209,網路付款未取票,2018/04/07,1,1040,1000
0090638,H289550587,網路付款未取票,2018/04/08,2,5050,4220
0090639,H252797574,網路付款未取票,2018/04/07,1,5050,4120
0090640,V250594601,網路付款未取票,2018/04/09,3,1020,6050
0090641,N254719205,網路付款未取票,2018/04/08,2,1040,6110
0090642,T261489093,網路付款未取票,2018/04/09,3,5050,3390
0090643,R175493618,網路付款未取票,2018/04/07,1,5050,4120
0090644,R181225206,網路付款未取票,2018/04/09,3,1020,6050
0090702,G201288847,網路付款未取票,2018/04/08,2,5050,4220
0090782,H146121204,網路付款未取票,2018/04/08,2,5050,4220
0090783,S131892507,網路付款未取票,2018/04/09,3,5050,7160
0090645,I225816796,網路付款未取票,2018/04/09,3,1040,6000
0090646,K126541364,網路付款未取票,2018/04/09,3,5050,3390
0090647,T282182366,網路付款未取票,2018/04/07,1,5050,4120
0090648,I282177334,網路付款未取票,2018/04/07,1,1020,7190
0090649,C137056851,網路付款未取票,2018/04/08,2,1040,6110
0090650,B215350913,網路付款未取票,2018/04/09,3,5050,3390
0090651,I225565061,網路付款未取票,2018/04/09,3,5050,7160
0090652,H203144607,網路付款未取票,2018/04/09,3,1020,6050
0090653,D153538046,網路付款未取票,2018/04/09,3,1040,6000
0090654,S220505684,網路付款未取票,2018/04/09,3,5050,3390
0090655,H279767481,網路付款未取票,2018/04/09,3,5050,7160
0090656,O281243161,網路付款未取票,2018/04/09,3,1020,6050
0090726,O215527390,網路付款未取票,2018/04/07,1,5050,4440
0090727,T114242111,網路付款未取票,2018/04/07,1,5050,4120
0090728,N234370999,網路付款未取票,2018/04/09,3,1020,6050
0090729,B293578417,網路付款未取票,2018/04/07,1,1040,1000
0090730,U244919495,網路付款未取票,2018/04/09,3,5050,3390
0090731,R153401036,網路付款未取票,2018/04/09,3,5050,7160
0090732,E106684783,網路付款未取票,2018/04/07,1,1020,7190
0090733,Q293073437,網路付款未取票,2018/04/09,3,1040,6000
0090734,Q124584552,網路付款未取票,2018/04/08,2,5050,4220
0090735,U147424231,網路付款未取票,2018/04/07,1,5050,4120
0090736,F267829634,網路付款未取票,2018/04/08,2,1020,6220
0090737,D198794260,網路付款未取票,2018/04/08,2,1040,6110
0090738,D177411953,網路付款未取票,2018/04/08,2,5050,4220
0090739,T247773936,網路付款未取票,2018/04/09,3,5050,7160
0090740,D239099179,網路付款未取票,2018/04/07,1,1020,7190
0090741,C230158747,網路付款未取票,2018/04/08,2,1040,6110
0090657,O105558363,網路付款未取票,2018/04/09,3,1040,6000
0090658,B226112358,網路付款未取票,2018/04/09,3,5050,3390
0090659,B127541897,網路付款未取票,2018/04/07,1,5050,4120
0090660,C115243743,網路付款未取票,2018/04/08,2,1020,6220
0090661,J206411464,網路付款未取票,2018/04/09,3,1040,6000
0090662,G287510502,網路付款未取票,2018/04/09,3,5050,3390
0090476,M219467516,網路付款未取票,2018/04/07,1,1020,7190
0090477,S169684060,網路付款未取票,2018/04/09,3,1040,6000
0090478,L122297365,網路付款未取票,2018/04/09,3,5050,3390
0090479,J190367506,網路付款未取票,2018/04/09,3,5050,7160
0090480,I153634177,網路付款未取票,2018/04/08,2,1020,6220
0090481,I195469821,網路付款未取票,2018/04/09,3,1040,6000
0090482,T248052614,網路付款未取票,2018/04/09,3,5050,3390
0090483,B157494454,網路付款未取票,2018/04/07,1,5050,4120
0090484,Q236888361,網路付款未取票,2018/04/07,1,1020,7190
0090485,J184344551,網路付款未取票,2018/04/07,1,1040,1000
0090486,Z164830853,網路付款未取票,2018/04/07,1,5050,4440
0090487,K223675114,網路付款未取票,2018/04/08,2,5050,1160
0090488,V280913623,網路付款未取票,2018/04/08,2,1020,6220
0090489,U120626106,網路付款未取票,2018/04/07,1,1040,1000
0090490,T209712653,網路付款未取票,2018/04/09,3,5050,3390
0090765,S254738179,網路付款未取票,2018/04/09,3,1040,6000
0090766,Q140879752,網路付款未取票,2018/04/09,3,5050,3390
0090767,A159185537,網路付款未取票,2018/04/08,2,5050,1160
0090491,O141060131,網路付款未取票,2018/04/07,1,5050,4120
0090492,I114139491,網路付款未取票,2018/04/07,1,1020,7190
0090493,B137681700,網路付款未取票,2018/04/09,3,1040,6000
0090494,H277846336,網路付款未取票,2018/04/07,1,5050,4440
0090495,P247880325,網路付款未取票,2018/04/07,1,5050,4120
0090496,V142551396,網路付款未取票,2018/04/09,3,1020,6050
0090497,B280426477,網路付款未取票,2018/04/09,3,1040,6000
0090498,S294315383,網路付款未取票,2018/04/07,1,5050,4440
0090499,R299780567,網路付款未取票,2018/04/09,3,5050,7160
0090500,I160732937,網路付款未取票,2018/04/07,1,1020,7190
0090501,R164918757,網路付款未取票,2018/04/09,3,1040,6000
0090502,Q128111359,網路付款未取票,2018/04/09,3,5050,3390
0090503,G160195189,網路付款未取票,2018/04/09,3,5050,7160
0090504,P234401105,網路付款未取票,2018/04/09,3,1020,6050
0090505,Z134692443,網路付款未取票,2018/04/08,2,1040,6110
0090506,J294403890,網路付款未取票,2018/04/08,2,5050,4220
0090703,H125471110,網路付款未取票,2018/04/07,1,5050,4120
0090704,I284922524,網路付款未取票,2018/04/08,2,1020,6220
0090705,G112472791,網路付款未取票,2018/04/08,2,1040,6110
0090706,Z100473881,網路付款未取票,2018/04/08,2,5050,4220
0090707,I275214966,網路付款未取票,2018/04/08,2,5050,1160
0090708,V157505477,網路付款未取票,2018/04/09,3,1020,6050
0090709,Z280334205,網路付款未取票,2018/04/07,1,1040,1000
0090710,H296341123,網路付款未取票,2018/04/09,3,5050,3390
0090711,J201767934,網路付款未取票,2018/04/09,3,5050,7160
0090712,K158405824,網路付款未取票,2018/04/09,3,1020,6050
0090713,Q238136833,網路付款未取票,2018/04/09,3,1040,6000
0090714,I144149852,網路付款未取票,2018/04/09,3,5050,3390
0090715,Z191992686,網路付款未取票,2018/04/09,3,5050,7160
0090716,P162670743,網路付款未取票,2018/04/07,1,1020,7190
0090717,F222258133,網路付款未取票,2018/04/08,2,1040,6110
0090507,G232947835,網路付款未取票,2018/04/09,3,5050,7160
0090508,R113987539,網路付款未取票,2018/04/08,2,1020,6220
0090509,V109240321,網路付款未取票,2018/04/09,3,1040,6000
0090510,A228760020,網路付款未取票,2018/04/08,2,5050,4220
0090511,P163034429,網路付款未取票,2018/04/09,3,5050,7160
0090512,M254427550,網路付款未取票,2018/04/07,1,1020,7190
0090513,I110234806,網路付款未取票,2018/04/08,2,1040,6110
0090514,S151217831,網路付款未取票,2018/04/07,1,5050,4440
0090515,K277921498,網路付款未取票,2018/04/07,1,5050,4120
0090516,F175783529,網路付款未取票,2018/04/08,2,1020,6220
0090517,N287218259,網路付款未取票,2018/04/08,2,1040,6110
0090518,J157620479,網路付款未取票,2018/04/08,2,5050,4220
0090519,E264322931,網路付款未取票,2018/04/08,2,5050,1160
0090520,V267209206,網路付款未取票,2018/04/09,3,1020,6050
0090521,T126651362,網路付款未取票,2018/04/07,1,1040,1000
0090522,G267524699,網路付款未取票,2018/04/08,2,5050,4220
0090742,L229883549,網路付款未取票,2018/04/08,2,5050,4220
0090743,P297743626,網路付款未取票,2018/04/07,1,5050,4120
0090744,J290477125,網路付款未取票,2018/04/08,2,1020,6220
0090745,N209028035,網路付款未取票,2018/04/07,1,1040,1000
0090746,B175934853,網路付款未取票,2018/04/07,1,5050,4440
0090747,H140327113,網路付款未取票,2018/04/07,1,5050,4120
0090748,O152652092,網路付款未取票,2018/04/07,1,1020,7190
0090749,O239999781,網路付款未取票,2018/04/07,1,1040,1000
